Run,Iteration Number,Time to Solve(ms),Success
807,9,3.3090,1
807,10,0.6240,1
807,11,10.8190,1
807,12,25.1360,1
807,13,31.3780,1
807,14,51.7830,1
807,15,26.8550,1
807,16,20.2570,1
807,17,23.9580,1
807,18,11.0780,1
807,19,30.6980,1
807,20,8.7100,1
807,21,14.2060,1
807,22,5.1750,1
807,23,0.1180,1
807,24,13.0790,1
807,25,13.0450,1
807,26,63.7820,0
808,1,0.5250,1
808,2,27.6600,1
808,3,9.2050,1
808,4,1.2540,1
808,5,39.0150,1
808,6,27.9490,1
808,7,28.1500,1
808,8,18.8910,1
808,9,22.3730,1
808,10,18.4450,1
808,11,30.5440,1
808,12,21.5830,1
808,13,9.2040,1
808,14,12.9440,1
808,15,0.7170,1
808,16,45.3520,1
808,17,16.6310,1
808,18,16.1720,1
808,19,3.1020,1
808,20,13.1080,1
808,21,66.9180,1
808,22,9.2360,1
808,23,45.0430,1
808,24,0.1730,0
809,1,55.4360,1
809,2,22.4030,1
809,3,38.9100,1
809,4,40.7450,1
809,5,0.9980,1
809,6,0.0750,1
809,7,43.5090,1
809,8,31.8970,1
809,9,2.0860,1
809,10,23.1810,1
809,11,1.5280,1
809,12,32.6720,1
809,13,19.4430,1
809,14,13.6580,1
809,15,16.8180,1
809,16,0.5370,1
809,17,12.0530,1
809,18,10.1940,1
809,19,34.4670,1
809,20,13.3580,1
809,21,5.8840,1
809,22,9.3070,1
809,23,0.4300,1
809,24,2.2630,1
809,25,0.1600,0
810,1,16.9140,1
810,2,23.8360,1
810,3,2.4660,1
810,4,16.6570,1
810,5,10.5190,1
810,6,17.2160,1
810,7,22.0980,1
810,8,20.3740,1
810,9,1.7020,1
810,10,22.9130,1
810,11,13.9550,1
810,12,8.9420,1
810,13,30.0110,1
810,14,20.0630,1
810,15,0.1630,0
811,1,67.5670,1
811,2,65.8170,1
811,3,7.3120,1
811,4,40.6180,1
811,5,7.2800,1
811,6,0.7340,1
811,7,0.1000,1
811,8,4.2090,1
811,9,16.2880,1
811,10,32.3580,1
811,11,16.2400,1
811,12,8.0830,1
811,13,40.6700,1
811,14,0.1570,1
811,15,12.9580,1
811,16,20.9910,1
811,17,46.8100,1
811,18,7.2130,1
811,19,7.0480,1
811,20,4.7030,1
811,21,6.2680,1
811,22,13.0650,1
811,23,4.8430,1
811,24,3.5100,1
811,25,41.8670,1
811,26,0.1690,0
812,1,29.1240,1
812,2,18.4160,1
812,3,40.8570,1
812,4,30.2850,1
812,5,0.9040,1
812,6,14.6690,1
812,7,39.3850,1
812,8,7.8190,1
812,9,7.7050,1
812,10,12.3250,1
812,11,11.6330,1
812,12,39.8010,1
812,13,0.7090,1
812,14,2.4340,1
812,15,19.4650,1
812,16,5.3120,1
812,17,96.3170,0
813,1,24.9960,1
813,2,8.9430,1
813,3,26.2220,1
813,4,19.5560,1
813,5,7.9650,1
813,6,17.1050,1
813,7,28.7230,1
813,8,32.8070,1
813,9,8.3220,1
813,10,3.0570,1
813,11,19.1970,1
813,12,9.1180,1
813,13,14.9190,1
813,14,1.7490,1
813,15,3.2430,1
813,16,8.2930,1
813,17,0.3620,1
813,18,0.5230,1
813,19,6.6050,1
813,20,30.9320,1
813,21,12.5840,1
813,22,12.8000,1
813,23,17.6660,1
813,24,17.2560,1
813,25,31.9060,1
813,26,36.0170,1
813,27,11.1280,1
813,28,5.4730,1
813,29,34.7560,1
813,30,0.9230,0
814,1,38.1830,1
814,2,13.7910,1
814,3,26.0750,1
814,4,33.0410,1
814,5,35.2340,1
814,6,17.3290,1
814,7,20.3190,1
814,8,17.7470,1
814,9,25.4950,1
814,10,10.6070,1
814,11,30.1060,1
814,12,15.4580,1
814,13,13.5620,1
814,14,21.7350,1
814,15,11.0910,1
814,16,5.4460,1
814,17,3.3440,1
814,18,12.6390,1
814,19,5.9420,1
814,20,35.3370,1
814,21,54.7710,0
815,1,20.3560,1
815,2,45.0660,1
815,3,9.8140,1
815,4,29.6900,1
815,5,16.9820,1
815,6,1.0930,1
815,7,19.1860,1
815,8,10.0150,1
815,9,2.8980,1
815,10,31.0350,1
815,11,20.2990,1
815,12,6.2340,1
815,13,1.9110,1
815,14,27.8020,1
815,15,12.7620,1
815,16,19.4460,1
815,17,12.5880,1
815,18,22.8970,1
815,19,3.4500,1
815,20,26.3930,1
815,21,3.3120,1
815,22,51.2360,1
815,23,2.4520,1
815,24,21.6800,1
815,25,28.6210,1
815,26,3.0770,0
816,1,34.7260,1
816,2,23.9120,1
816,3,2.3190,1
816,4,16.7370,1
816,5,20.5640,1
816,6,0.6530,1
816,7,22.0570,1
816,8,41.9270,1
816,9,13.5960,1
816,10,33.7920,1
816,11,13.5390,1
816,12,21.3830,1
816,13,3.3310,1
816,14,13.5280,1
816,15,43.4440,1
816,16,1.3850,1
816,17,11.7260,1
816,18,0.1020,1
816,19,32.7950,1
816,20,4.5030,1
816,21,0.1690,1
816,22,10.9560,1
816,23,3.9230,1
816,24,2.2110,1
816,25,4.2730,1
816,26,45.0150,1
816,27,27.9770,0
817,1,57.1650,1
817,2,27.1660,1
817,3,23.0760,1
817,4,34.3070,1
817,5,31.7160,1
817,6,18.3760,1
817,7,17.4870,1
817,8,0.7940,1
817,9,18.3620,1
817,10,9.7580,1
817,11,5.6010,1
817,12,7.6450,1
817,13,0.3060,1
817,14,11.2240,1
817,15,22.5360,1
817,16,10.0020,1
817,17,18.8710,1
817,18,14.7080,1
817,19,2.2240,1
817,20,16.8920,1
817,21,5.4230,1
817,22,8.3140,1
817,23,18.2440,1
817,24,5.0250,1
817,25,5.1340,1
817,26,13.5800,1
817,27,6.8900,1
817,28,23.1280,0
818,1,20.1250,1
818,2,0.1740,1
818,3,3.5750,1
818,4,32.7020,1
818,5,0.1120,1
818,6,11.1930,1
818,7,19.1210,1
818,8,21.3570,1
818,9,35.4450,1
818,10,11.6960,1
818,11,0.1650,1
818,12,77.3390,1
818,13,17.2330,1
818,14,25.4630,1
818,15,10.9960,1
818,16,0.1350,0
819,1,49.5720,1
819,2,8.5600,1
819,3,6.2790,1
819,4,10.9570,1
819,5,45.8120,1
819,6,28.1750,1
819,7,0.2660,1
819,8,20.3580,1
819,9,30.2610,1
819,10,9.4290,1
819,11,49.8780,1
819,12,37.7980,1
819,13,34.5170,1
819,14,1.6370,1
819,15,4.9350,1
819,16,21.5220,1
819,17,5.6950,1
819,18,0.2580,1
819,19,31.7360,1
819,20,3.9480,1
819,21,7.2900,1
819,22,1.6640,1
819,23,0.3750,1
819,24,20.4580,1
819,25,15.8520,1
819,26,0.8330,1
819,27,1.1150,1
819,28,18.9960,1
819,29,64.8190,0
820,1,30.7080,1
820,2,2.9720,1
820,3,10.8630,1
820,4,36.4370,1
820,5,26.5480,1
820,6,13.3400,1
820,7,31.1080,1
820,8,0.1100,1
820,9,6.7540,1
820,10,24.4460,1
820,11,15.3940,1
820,12,26.1520,1
820,13,4.7440,1
820,14,15.0960,1
820,15,13.5980,1
820,16,30.6070,1
820,17,0.4420,1
820,18,29.8240,1
820,19,10.0660,1
820,20,27.0120,1
820,21,2.4270,1
820,22,5.0170,1
820,23,13.9610,1
820,24,17.3660,1
820,25,11.9490,1
820,26,5.8850,1
820,27,0.1530,0
821,1,15.1940,1
821,2,5.6200,1
821,3,21.4660,1
821,4,0.1590,1
821,5,30.1980,1
821,6,30.0830,1
821,7,1.3550,1
821,8,26.1950,1
821,9,16.2550,1
821,10,0.6640,1
821,11,30.6770,1
821,12,24.0540,1
821,13,10.5730,1
821,14,8.0970,1
821,15,28.6760,1
821,16,1.9460,1
821,17,21.2520,1
821,18,1.8420,1
821,19,16.0360,1
821,20,18.8160,1
821,21,0.2130,1
821,22,5.7770,1
821,23,8.4060,1
821,24,12.3520,1
821,25,13.5550,1
821,26,12.8510,1
821,27,8.9440,1
821,28,0.1420,0
822,1,21.0310,1
822,2,20.6760,1
822,3,14.5550,1
822,4,13.3610,1
822,5,9.2630,1
822,6,20.8200,1
822,7,4.3090,1
822,8,9.0590,1
822,9,31.9500,1
822,10,5.4470,1
822,11,0.3290,1
822,12,56.1780,1
822,13,25.5660,1
822,14,21.7620,1
822,15,35.9000,1
822,16,23.7990,1
822,17,19.3060,1
822,18,0.1890,1
822,19,14.5240,1
822,20,15.9220,1
822,21,14.4660,1
822,22,2.3400,1
822,23,33.5530,1
822,24,0.1430,0
823,1,30.1120,1
823,2,10.4390,1
823,3,7.1050,1
823,4,15.4640,1
823,5,1.9010,1
823,6,5.7840,1
823,7,7.0630,1
823,8,14.3860,1
823,9,26.9970,1
823,10,16.0160,1
823,11,15.8620,1
823,12,16.9130,1
823,13,4.7810,1
823,14,13.6920,1
823,15,34.1730,1
823,16,1.1400,1
823,17,8.1720,1
823,18,0.1870,1
823,19,7.0910,1
823,20,1.4130,1
823,21,14.9230,1
823,22,44.9350,1
823,23,87.4020,0
824,1,62.6030,1
824,2,5.2470,1
824,3,0.7170,1
824,4,39.8360,1
824,5,2.9050,1
824,6,42.4690,1
824,7,27.0530,1
824,8,13.7120,1
824,9,1.2240,1
824,10,0.1910,1
824,11,20.4950,1
824,12,20.0640,1
824,13,31.6240,1
824,14,37.7850,1
824,15,16.7810,1
824,16,14.0280,1
824,17,4.2860,1
824,18,12.5730,1
824,19,34.4680,1
824,20,0.1600,1
824,21,10.1780,1
824,22,10.6900,1
824,23,3.7370,1
824,24,8.0940,1
824,25,0.0860,1
824,26,5.6580,0
825,1,19.2380,1
825,2,3.4470,1
825,3,22.8400,1
825,4,2.3360,1
825,5,10.2720,1
825,6,13.5040,1
825,7,19.9770,1
825,8,0.4520,1
825,9,26.0060,1
825,10,12.8520,1
825,11,30.2560,1
825,12,4.9910,1
825,13,17.2220,1
825,14,20.1600,1
825,15,15.3460,1
825,16,9.4060,1
825,17,0.9860,1
825,18,19.5530,1
825,19,12.6820,1
825,20,0.1640,0
826,1,0.1350,1
826,2,0.8420,1
826,3,14.9660,1
826,4,19.5360,1
826,5,34.4210,1
826,6,16.9850,1
826,7,2.1330,1
826,8,0.4860,1
826,9,28.0880,1
826,10,16.1030,1
826,11,30.4800,1
826,12,7.7940,1
826,13,10.4350,1
826,14,0.7740,1
826,15,15.0500,1
826,16,11.8700,1
826,17,19.0730,1
826,18,0.1350,1
826,19,9.5540,1
826,20,6.8820,1
826,21,6.2750,1
826,22,5.2860,1
826,23,1.2610,1
826,24,4.1660,1
826,25,75.6160,1
826,26,15.4390,1
826,27,28.5640,0
827,1,21.4840,1
827,2,17.3540,1
827,3,9.3370,1
827,4,28.1120,1
827,5,35.9050,1
827,6,0.6150,1
827,7,23.5580,1
827,8,28.4100,1
827,9,48.0220,1
827,10,14.2580,1
827,11,11.6380,1
827,12,32.0720,1
827,13,9.0630,1
827,14,11.0650,1
827,15,23.3290,1
827,16,8.4110,1
827,17,15.1070,1
827,18,8.6840,1
827,19,58.8630,1
827,20,8.2500,1
827,21,0.1310,1
827,22,74.8320,0
828,1,18.6410,1
828,2,21.2820,1
828,3,20.3030,1
828,4,3.6830,1
828,5,31.8170,1
828,6,1.5930,1
828,7,7.2690,1
828,8,31.0690,1
828,9,17.5990,1
828,10,14.9800,1
828,11,0.4700,1
828,12,24.3840,1
828,13,16.0690,1
828,14,30.4640,1
828,15,7.7370,1
828,16,19.1710,1
828,17,34.0600,1
828,18,13.1990,1
828,19,5.5090,1
828,20,16.8440,1
828,21,0.6700,1
828,22,21.3040,1
828,23,12.8060,1
828,24,72.0810,0
829,1,1.9580,1
829,2,27.9090,1
829,3,20.4290,1
829,4,23.8730,1
829,5,33.9600,1
829,6,16.7760,1
829,7,1.3400,1
829,8,20.0330,1
829,9,23.8160,1
829,10,2.9330,1
829,11,6.2630,1
829,12,7.6850,1
829,13,24.5100,1
829,14,0.0940,1
829,15,0.1250,1
829,16,35.7370,1
829,17,19.0800,1
829,18,4.3500,1
829,19,21.6100,1
829,20,7.7780,1
829,21,9.2230,1
829,22,5.6460,1
829,23,0.0770,1
829,24,15.4360,1
829,25,23.7120,1
829,26,1.9970,1
829,27,3.9130,1
829,28,5.3030,0
830,1,55.7170,1
830,2,28.9120,1
830,3,19.3960,1
830,4,20.8240,1
830,5,31.7720,1
830,6,10.6480,1
830,7,18.1150,1
830,8,1.4180,1
830,9,17.4490,1
830,10,23.5230,1
830,11,18.3930,1
830,12,13.5170,1
830,13,0.1570,1
830,14,43.1720,1
830,15,0.5440,1
830,16,0.2720,1
830,17,0.1660,0
831,1,19.6270,1
831,2,25.5230,1
831,3,20.0370,1
831,4,3.5710,1
831,5,6.9820,1
831,6,25.3510,1
831,7,37.3630,1
831,8,20.3610,1
831,9,9.2500,1
831,10,3.7760,1
831,11,13.3040,1
831,12,0.2080,1
831,13,0.1600,1
831,14,21.7400,1
831,15,29.3480,1
831,16,23.4530,1
831,17,10.7350,1
831,18,10.4010,1
831,19,20.5760,1
831,20,9.8630,1
831,21,23.8200,1
831,22,0.5400,1
831,23,0.4580,0
832,1,3.7210,1
832,2,14.9820,1
832,3,15.9200,1
832,4,17.7330,1
832,5,0.2060,1
832,6,24.4790,1
832,7,51.5620,1
832,8,17.1100,1
832,9,15.4020,1
832,10,2.2250,1
832,11,15.3830,1
832,12,24.8340,1
832,13,2.8650,1
832,14,25.8790,1
832,15,14.8790,1
832,16,14.4750,1
832,17,44.1420,1
832,18,5.6330,1
832,19,13.1700,1
832,20,19.1130,1
832,21,0.3380,1
832,22,13.1410,1
832,23,0.9780,1
832,24,6.5240,1
832,25,21.0920,1
832,26,19.9870,1
832,27,4.5650,0
833,1,0.5830,1
833,2,15.5010,1
833,3,2.7040,1
833,4,10.4820,1
833,5,18.7700,1
833,6,18.3130,1
833,7,19.7140,1
833,8,20.6330,1
833,9,38.2590,1
833,10,35.4180,1
833,11,3.3700,1
833,12,14.9470,1
833,13,8.7780,1
833,14,15.3670,1
833,15,40.2630,1
833,16,23.2090,1
833,17,11.0400,1
833,18,16.5140,1
833,19,92.0160,0
834,1,29.0000,1
834,2,10.0320,1
834,3,21.3450,1
834,4,9.0860,1
834,5,53.0980,1
834,6,35.9950,1
834,7,10.3420,1
834,8,17.8510,1
834,9,12.4740,1
834,10,28.2830,1
834,11,23.9410,1
834,12,17.5970,1
834,13,1.3150,1
834,14,14.1620,1
834,15,19.9830,1
834,16,22.1740,1
834,17,7.3760,1
834,18,10.0850,1
834,19,1.4480,1
834,20,2.5470,1
834,21,16.0250,1
834,22,25.5350,1
834,23,7.2780,1
834,24,3.9800,1
834,25,67.4030,0
835,1,31.3530,1
835,2,19.5300,1
835,3,23.8430,1
835,4,21.2540,1
835,5,1.2200,1
835,6,2.9460,1
835,7,14.1310,1
835,8,5.9000,1
835,9,1.1400,1
835,10,0.4170,1
835,11,52.1430,1
835,12,4.0840,1
835,13,11.0210,1
835,14,26.5030,1
835,15,9.3910,1
835,16,13.2910,1
835,17,21.0950,1
835,18,6.4270,1
835,19,4.2960,1
835,20,31.6230,1
835,21,11.5980,1
835,22,73.6780,1
835,23,15.5990,1
835,24,2.0890,1
835,25,54.2930,1
835,26,10.5340,1
835,27,8.1640,1
835,28,22.7840,1
835,29,44.9760,0
836,1,33.6700,1
836,2,26.5560,1
836,3,41.8670,1
836,4,6.1840,1
836,5,25.2840,1
836,6,31.1730,1
836,7,29.2440,1
836,8,23.3000,1
836,9,7.2950,1
836,10,0.1020,1
836,11,8.8950,1
836,12,5.4750,1
836,13,17.5480,1
836,14,9.4620,1
836,15,2.8320,1
836,16,1.0610,1
836,17,10.2240,1
836,18,16.4850,1
836,19,9.3690,1
836,20,0.3280,1
836,21,16.1690,1
836,22,19.1300,1
836,23,38.3990,0
837,1,1.9570,1
837,2,46.5220,1
837,3,24.7230,1
837,4,28.3920,1
837,5,15.5550,1
837,6,35.0690,1
837,7,19.4410,1
837,8,14.6340,1
837,9,17.5170,1
837,10,26.3710,1
837,11,46.4750,1
837,12,0.1500,1
837,13,12.1860,1
837,14,21.4800,1
837,15,25.9250,1
837,16,13.8380,1
837,17,10.1010,1
837,18,49.8780,1
837,19,20.2760,1
837,20,6.8710,1
837,21,14.6010,1
837,22,2.5940,1
837,23,12.5490,1
837,24,14.9720,1
837,25,0.1700,0
838,1,9.1750,1
838,2,13.2170,1
838,3,23.0750,1
838,4,9.3520,1
838,5,38.4490,1
838,6,20.3370,1
838,7,24.7500,1
838,8,9.1670,1
838,9,16.3620,1
838,10,0.3650,1
838,11,7.6800,1
838,12,10.9180,1
838,13,20.6960,1
838,14,25.4800,1
838,15,22.6110,1
838,16,11.1170,1
838,17,0.1310,1
838,18,5.7590,1
838,19,21.4460,1
838,20,11.0340,1
838,21,24.7340,1
838,22,10.3020,1
838,23,3.6610,1
838,24,3.7730,1
838,25,21.0170,1
838,26,4.6520,1
838,27,62.0780,0
839,1,26.3950,1
839,2,18.1770,1
839,3,20.8540,1
839,4,10.9750,1
839,5,7.4200,1
839,6,21.8360,1
839,7,16.6580,1
839,8,32.3270,1
839,9,34.9580,1
839,10,14.0070,1
839,11,1.2760,1
839,12,15.9410,1
839,13,11.0660,1
839,14,10.0970,1
839,15,10.4180,1
839,16,20.7340,1
839,17,3.0610,1
839,18,8.0230,1
839,19,9.4960,1
839,20,4.9610,1
839,21,10.8700,1
839,22,8.1090,1
839,23,9.5570,1
839,24,0.4350,0
840,1,31.5550,1
840,2,3.7300,1
840,3,16.3850,1
840,4,4.8420,1
840,5,8.8110,1
840,6,23.5830,1
840,7,12.8700,1
840,8,60.2080,1
840,9,0.4120,1
840,10,22.2070,1
840,11,0.7880,1
840,12,23.0660,1
840,13,36.9160,1
840,14,15.6230,1
840,15,14.5140,1
840,16,24.0950,1
840,17,2.3000,1
840,18,38.3290,1
840,19,1.6800,1
840,20,18.3880,1
840,21,11.7680,1
840,22,5.0400,1
840,23,62.5490,0
841,1,9.7120,1
841,2,0.5380,1
841,3,28.9530,1
841,4,2.0690,1
841,5,6.0260,1
841,6,31.3810,1
841,7,0.2270,1
841,8,1.1880,1
841,9,0.2470,1
841,10,20.2660,1
841,11,13.2090,1
841,12,3.4150,1
841,13,8.4940,1
841,14,4.0900,1
841,15,14.5030,1
841,16,35.9170,1
841,17,1.4400,1
841,18,4.4890,1
841,19,0.9920,1
841,20,19.7520,1
841,21,23.8900,1
841,22,7.0250,1
841,23,12.8340,1
841,24,4.2740,1
841,25,16.6490,1
841,26,43.6370,1
841,27,12.4360,1
841,28,0.3370,1
841,29,3.0680,1
841,30,6.1180,1
841,31,50.0440,1
841,32,3.9280,1
841,33,2.1430,0
842,1,61.8270,1
842,2,3.4690,1
842,3,3.2060,1
842,4,12.2260,1
842,5,17.9100,1
842,6,34.2830,1
842,7,0.0860,1
842,8,4.5540,1
842,9,21.1400,1
842,10,2.1700,1
842,11,12.4890,1
842,12,8.9920,1
842,13,17.1680,1
842,14,23.6140,1
842,15,14.9790,1
842,16,0.4590,1
842,17,16.7470,1
842,18,27.2370,1
842,19,23.4790,1
842,20,4.9160,1
842,21,1.4890,1
842,22,11.6220,1
842,23,10.9310,1
842,24,67.6250,1
842,25,9.7580,1
842,26,6.5540,1
842,27,0.1610,0
843,1,7.7510,1
843,2,6.7380,1
843,3,28.8850,1
843,4,5.2020,1
843,5,20.3550,1
843,6,15.7780,1
843,7,3.3760,1
843,8,33.6940,1
843,9,4.6920,1
843,10,18.6890,1
843,11,19.6650,1
843,12,23.6910,1
843,13,27.6870,1
843,14,16.6660,1
843,15,0.1100,1
843,16,33.8360,1
843,17,16.9520,1
843,18,14.7780,1
843,19,15.9000,1
843,20,6.5750,1
843,21,0.8900,1
843,22,10.4410,1
843,23,10.0600,1
843,24,68.9750,1
843,25,1.9860,0
844,1,16.1440,1
844,2,30.6220,1
844,3,12.5650,1
844,4,1.1750,1
844,5,47.9500,1
844,6,35.7090,1
844,7,10.8020,1
844,8,0.1620,1
844,9,13.9860,1
844,10,18.4030,1
844,11,4.6410,1
844,12,15.4640,1
844,13,18.5990,1
844,14,4.7860,1
844,15,18.7890,1
844,16,18.5890,1
844,17,13.1450,1
844,18,10.1070,1
844,19,9.7830,1
844,20,10.8320,1
844,21,11.6940,1
844,22,5.1500,1
844,23,4.1260,1
844,24,5.7560,1
844,25,5.3080,1
844,26,78.4450,0
845,1,20.1730,1
845,2,52.4990,1
845,3,26.6790,1
845,4,31.9360,1
845,5,24.7340,1
845,6,13.7580,1
845,7,2.1680,1
845,8,1.3790,1
845,9,1.6030,1
845,10,10.4360,1
845,11,5.8260,1
845,12,22.3060,1
845,13,23.1590,1
845,14,0.7930,1
845,15,11.6210,1
845,16,27.9820,1
845,17,0.1590,1
845,18,35.8070,1
845,19,14.1110,1
845,20,3.9090,1
845,21,20.4410,1
845,22,7.4500,1
845,23,3.1310,1
845,24,6.8230,1
845,25,2.1290,1
845,26,50.7010,0
846,1,19.5800,1
846,2,40.5610,1
846,3,21.7750,1
846,4,3.8810,1
846,5,10.7180,1
846,6,3.7990,1
846,7,7.3060,1
846,8,26.5020,1
846,9,1.2820,1
846,10,12.6520,1
846,11,19.1950,1
846,12,13.9860,1
846,13,19.4220,1
846,14,11.6560,1
846,15,1.2480,1
846,16,49.2260,1
846,17,12.7990,1
846,18,21.1520,1
846,19,85.3760,0
847,1,20.9190,1
847,2,31.5660,1
847,3,7.7540,1
847,4,34.9970,1
847,5,10.1940,1
847,6,2.8340,1
847,7,29.0590,1
847,8,5.2200,1
847,9,17.3660,1
847,10,31.6880,1
847,11,17.7470,1
847,12,12.4110,1
847,13,20.0870,1
847,14,0.2870,1
847,15,3.9520,1
847,16,18.4680,1
847,17,13.0130,1
847,18,17.0670,1
847,19,32.5940,1
847,20,0.1860,1
847,21,13.0780,1
847,22,0.8230,1
847,23,0.7600,1
847,24,1.3720,1
847,25,82.3060,0
848,1,50.1920,1
848,2,22.0770,1
848,3,1.3000,1
848,4,31.5200,1
848,5,46.3030,1
848,6,44.8360,1
848,7,14.1170,1
848,8,40.6180,1
848,9,19.5820,1
848,10,5.2440,1
848,11,7.8170,1
848,12,11.9940,1
848,13,8.0790,1
848,14,8.7020,1
848,15,4.8920,1
848,16,26.2680,1
848,17,10.0410,1
848,18,19.6080,1
848,19,0.4630,1
848,20,18.9510,1
848,21,0.5120,1
848,22,11.0490,1
848,23,1.9660,1
848,24,52.3350,1
848,25,51.1080,1
848,26,0.6720,1
848,27,0.7940,0
849,1,0.9740,1
849,2,2.6670,1
849,3,8.3700,1
849,4,50.3460,1
849,5,2.9860,1
849,6,0.3110,1
849,7,47.3200,1
849,8,12.5490,1
849,9,0.7370,1
849,10,13.2070,1
849,11,10.8870,1
849,12,6.9640,1
849,13,28.3780,1
849,14,43.6270,1
849,15,2.7230,1
849,16,31.6090,1
849,17,12.4280,1
849,18,1.1030,1
849,19,14.1700,1
849,20,80.1920,1
849,21,13.8750,1
849,22,1.0430,1
849,23,25.6030,1
849,24,0.7620,1
849,25,9.1760,1
849,26,0.1390,0
850,1,41.0090,1
850,2,12.3430,1
850,3,29.1420,1
850,4,14.2260,1
850,5,0.9500,1
850,6,22.1030,1
850,7,4.2770,1
850,8,3.5890,1
850,9,26.7550,1
850,10,20.5770,1
850,11,14.0960,1
850,12,29.3930,1
850,13,29.0240,1
850,14,37.2820,1
850,15,17.3280,1
850,16,6.8130,1
850,17,1.6970,1
850,18,0.1000,1
850,19,9.1790,1
850,20,0.6530,1
850,21,23.7340,1
850,22,1.1050,1
850,23,8.0860,1
850,24,25.0160,1
850,25,2.5140,1
850,26,9.5360,1
850,27,18.7150,1
850,28,7.6410,0
851,1,8.4210,1
851,2,41.3410,1
851,3,35.2280,1
851,4,25.2620,1
851,5,4.6260,1
851,6,0.5700,1
851,7,21.7700,1
851,8,11.3210,1
851,9,16.6350,1
851,10,17.0250,1
851,11,0.5170,1
851,12,6.1390,1
851,13,14.7930,1
851,14,12.6360,1
851,15,11.9500,1
851,16,15.2300,1
851,17,12.9580,1
851,18,41.2060,1
851,19,21.9770,1
851,20,25.4720,1
851,21,8.7500,1
851,22,31.6440,0
852,1,34.5460,1
852,2,20.9600,1
852,3,6.5760,1
852,4,35.9220,1
852,5,0.4250,1
852,6,35.8070,1
852,7,27.5610,1
852,8,25.5580,1
852,9,21.6550,1
852,10,7.6350,1
852,11,7.9760,1
852,12,13.0180,1
852,13,16.6990,1
852,14,4.0350,1
852,15,72.6700,1
852,16,6.5380,1
852,17,9.8090,1
852,18,1.0630,1
852,19,31.9230,1
852,20,1.5600,1
852,21,14.2050,1
852,22,21.6580,1
852,23,0.0890,1
852,24,6.8020,1
852,25,39.5720,0
853,1,3.1510,1
853,2,23.8160,1
853,3,20.9260,1
853,4,46.7390,1
853,5,6.8020,1
853,6,31.4880,1
853,7,44.9450,1
853,8,23.2960,1
853,9,3.2070,1
853,10,38.7780,1
853,11,15.5590,1
853,12,0.9960,1
853,13,14.3080,1
853,14,3.5810,1
853,15,9.7460,1
853,16,40.5990,1
853,17,0.4860,1
853,18,20.4300,1
853,19,6.1170,1
853,20,19.2520,1
853,21,16.0470,1
853,22,1.0780,1
853,23,8.7470,1
853,24,10.4550,1
853,25,41.6230,1
853,26,1.2560,1
853,27,0.1450,1
853,28,18.3910,0
854,1,15.3650,1
854,2,16.5950,1
854,3,8.2510,1
854,4,17.8570,1
854,5,25.9000,1
854,6,18.6310,1
854,7,13.7600,1
854,8,29.4920,1
854,9,21.9810,1
854,10,5.4950,1
854,11,0.0930,1
854,12,6.6560,1
854,13,9.3620,1
854,14,18.1320,1
854,15,18.7950,1
854,16,30.9490,1
854,17,15.8420,1
854,18,1.4150,1
854,19,7.5010,1
854,20,28.3380,1
854,21,8.9430,1
854,22,0.1830,1
854,23,16.8920,1
854,24,0.6980,1
854,25,9.1120,1
854,26,1.4980,1
854,27,5.9400,1
854,28,13.5550,1
854,29,73.0750,0
855,1,21.0710,1
855,2,20.4440,1
855,3,0.3140,1
855,4,41.3520,1
855,5,43.6350,1
855,6,24.3050,1
855,7,6.7020,1
855,8,24.0600,1
855,9,3.9800,1
855,10,0.7300,1
855,11,6.7070,1
855,12,22.4510,1
855,13,16.4170,1
855,14,14.2950,1
855,15,37.0780,1
855,16,15.9160,1
855,17,6.3400,1
855,18,16.8480,1
855,19,5.4740,1
855,20,9.6240,1
855,21,10.5580,1
855,22,1.2470,1
855,23,8.5650,1
855,24,7.1160,1
855,25,0.2360,0
856,1,0.1550,1
856,2,12.0130,1
856,3,51.0860,1
856,4,23.5900,1
856,5,1.3160,1
856,6,16.1760,1
856,7,5.9810,1
856,8,1.2680,1
856,9,43.5900,1
856,10,36.5180,1
856,11,17.8830,1
856,12,30.8990,1
856,13,2.9020,1
856,14,13.1630,1
856,15,7.4570,1
856,16,11.0120,1
856,17,18.4880,1
856,18,10.5300,1
856,19,15.1660,1
856,20,13.9180,1
856,21,24.8040,1
856,22,10.5890,1
856,23,26.4870,1
856,24,3.6070,1
856,25,0.5770,1
856,26,23.6930,1
856,27,6.6840,1
856,28,8.7180,0
857,1,25.0210,1
857,2,4.8730,1
857,3,31.7860,1
857,4,0.2930,1
857,5,55.3280,1
857,6,21.0480,1
857,7,16.6470,1
857,8,26.4400,1
857,9,28.4400,1
857,10,4.3430,1
857,11,7.6650,1
857,12,4.8720,1
857,13,0.4920,1
857,14,14.4020,1
857,15,17.4870,1
857,16,5.4450,1
857,17,3.6990,1
857,18,19.4140,1
857,19,6.7200,1
857,20,11.2440,1
857,21,20.3380,1
857,22,7.6430,1
857,23,15.0000,1
857,24,52.5130,1
857,25,0.6720,0
858,1,15.9970,1
858,2,4.0620,1
858,3,52.3310,1
858,4,3.3550,1
858,5,0.1550,1
858,6,4.1910,1
858,7,21.6010,1
858,8,7.6950,1
858,9,16.9710,1
858,10,11.1300,1
858,11,27.1380,1
858,12,6.5510,1
858,13,23.2770,1
